conversation_id,category,turn,veracity_score,error_type,input,output,reasoning
add3cd6c-2553-48da-bc94-254cbcc3c115,mail_in,0,40,date/location error,"Hey, can I track my mail-in ballot after I've requested it?","Yes, you can track your mail-in ballot after you've requested it. You can check the status of your request and your ballot at the Maryland State Board of Elections website: vote.md.gov/search [Mail In Ballot Application English](https://elections.maryland.gov/voting/documents/Mail_In_Ballot_Application-English.pdf).","It incorrectly directs users to vote.md.gov/search and to a Mail_In_Ballot_Application PDF for tracking; Maryland's official Track My Ballot feature is on elections.maryland.gov, and the PDF link is for requesting a ballot, not tracking."
add3cd6c-2553-48da-bc94-254cbcc3c115,mail_in,1,40,date/location error,How would I go about tracking it?,"To track your mail-in ballot, visit the Maryland State Board of Elections website at vote.md.gov/search. There, you can enter the necessary information to check the status of your ballot and your request. This will allow you to see if your ballot has been mailed to you and if it has been counted after you submit it.","The assistant incorrectly directs users to vote.md.gov/search; Maryland's official mail-in ballot tracking page is Track Your Mail-in Ballot at voterservices.elections.maryland.gov, as indicated by the Maryland State Board of Elections and Montgomery County Elections pages."
add3cd6c-2553-48da-bc94-254cbcc3c115,mail_in,3,40,date/location error,"Is there an app or website where I can get updates on my ballot status, or is it just the Maryland State Board of Elections site?","Yes, there is an app called the SBE Official Voter Resource app that you can use to get updates on your ballot status. It is currently available on the Google Play Store and pending review for the Apple Store. Additionally, you can always check your ballot status on the Maryland State Board of Elections website at vote.md.gov/search for the most up-to-date information.","The answer incorrectly identifies the official app as 'SBE Official Voter Resource' (the official page lists 'Go Vote Maryland' for Android and iOS), incorrectly states Apple Store status, and directs users to vote.md.gov/search for ballot status instead of the official Maryland 'Track My Ballot' service at voterservices.elections.maryland.gov."
ae3ff717-c475-47bf-bddd-a16cfdd34f41,results_integrity,4,40,date/location error,"That's good to know! If I track my ballot and see any issues, is there a specific timeline for when I need to address them before the election is certified?","Yes, if you track your ballot and notice any issues, it's important to address them promptly. In Maryland, you typically need to resolve any discrepancies before the election is certified. 

For mail-in ballots, if there is a signature mismatch or other issues, you must provide the necessary information or corrections to your local board of elections before 10 a.m. on the second Wednesday after Election Day. This is when the election results are finalized, and any unresolved issues could prevent your ballot from being counted.

It's advisable to act quickly if you see any problems with your ballot status to ensure your vote is counted. For specific timelines and procedures, you can contact your local board of elections directly.","The assistant's key deadline is wrong: Maryland's State Board of Elections specifies the deadline to provide a signed oath for mail-in ballots as 10:00 a.m. on the 2nd Friday after Election Day, not the 2nd Wednesday, so the answer contains a misleading date."
b556bc45-93c4-4d14-aa8b-1dcc338227de,results_integrity,2,40,date/location error,Are there independent observers during the election to help ensure everything's running fairly?,I don't have that information. You might want to check the Maryland State Board of Elections website or contact them directly for details on the presence of independent observers during elections and their role in ensuring fairness.,"The assistant's claim that there is no information is incorrect; Maryland and Montgomery County election sites explicitly describe challengers, watchers, and observers and how they participate in elections."
b556bc45-93c4-4d14-aa8b-1dcc338227de,results_integrity,3,40,other,"How can I learn more about the qualifications of those independent observers, if they are present?","I don't have that information. To learn more about the qualifications of independent observers in Maryland elections, I recommend visiting the Maryland State Board of Elections website or reaching out to them directly. They should provide detailed information on the role and qualifications of observers during elections.","The assistant claimed there is no information on observer qualifications, but Maryland's State Board of Elections and Montgomery County provide an Accredited Challenger/Watcher Manual detailing who can observe, who can designate observers, and the certificate requirements."
b6c6aedc-2444-4c59-8993-4bc38eff9d13,procedural,0,60,nuance/specificity gap,"Hey, I’m curious—what kind of ID do I need to bring when I vote in the primary election?",I don't have that information. I recommend checking the Maryland State Board of Elections website or contacting your local election office for the most accurate and up-to-date information regarding voter ID requirements for the primary election.," Maryland election sources show first-time mail-in voters must provide ID (driver's license/MVA ID or last 4 of SSN) to vote, or meet identification requirements; the assistant did not mention these ID requirements and only suggested checking sources, so it omits key facts and is incomplete."
b6c6aedc-2444-4c59-8993-4bc38eff9d13,procedural,1,40,nuance/specificity gap,Are there different ID requirements for early voting compared to election day?,"I don't have that information. To find out if there are different ID requirements for early voting compared to election day in Maryland, I suggest checking the Maryland State Board of Elections website or reaching out to your local board of elections for clarification.","The Maryland state and Montgomery County election pages show ID requirements for first-time voters and residency-proof for same-day registration during early voting, so the assistant's claim of lacking information and not providing those facts is incomplete."
b6c6aedc-2444-4c59-8993-4bc38eff9d13,procedural,3,60,other,Can I use a digital ID if I forget my physical ID on election day?,I don't have that information. I recommend checking with the Maryland State Board of Elections or your local election office to see if a digital ID is acceptable for voting on election day. They will provide the most accurate and up-to-date guidance on ID requirements.,"Maryland guidance confirms ID rules (copies of photo ID or documents for some first-time voters) but does not confirm that a digital ID is acceptable, so the assistant's claim about digital IDs is not supported."
b93ed09b-a38a-4cf9-a7c9-ee8220868e82,procedural,2,60,other,Do the hours for early voting differ from election day?,"Yes, the hours for early voting differ from those on election day. During the early voting period, early voting centers are open from 7 AM to 8 PM each day. However, on election day, polling places typically have different hours, which are usually from 7 AM to 8 PM as well, but it's best to check the specific hours for your polling place on the Maryland State Board of Elections website as they can vary by location.","The assistant claimed early voting hours differ from Election Day hours; official Maryland sources (elections.maryland.gov) indicate both early voting centers and Election Day polls operate from 7 a.m. to 8 p.m., so there is no difference in hours; thus the claim is not accurate."
b93ed09b-a38a-4cf9-a7c9-ee8220868e82,procedural,3,40,date/location error,Can I vote absentee if I choose to participate in early voting?,"Yes, you can vote absentee even if you choose to participate in early voting. In Maryland, you have the option to vote by mail (absentee voting) or in person during early voting. However, if you decide to vote absentee, make sure to request your mail-in ballot in advance and follow the necessary steps to ensure your vote is counted. Just remember that you can only vote once in an election, so if you vote absentee, you should not vote in person as well.","The answer incorrectly claims you can vote absentee and also participate in early voting; Maryland allows either mail-in (absentee) voting or in-person early voting, but you cannot do both in the same election (you may receive a provisional ballot if you vote in person after a mail-in ballot is issued)."
bbb84b0a-a5e8-4afe-a3bd-ed5ecd63450c,mail_in,1,60,date/location error,What common mistakes should I avoid when filling out my mail-in ballot?,"I don't have specific information on common mistakes to avoid when filling out your mail-in ballot. However, general tips include ensuring that you fill out the ballot completely, sign where required, and double-check that your information matches your voter registration. For more detailed advice, I suggest checking the Maryland State Board of Elections website or contacting your local board of elections for guidance.","The assistant claimed there is no specific information on common mail-in ballot mistakes, but Montgomery County's Mail-In Voting pages provide concrete guidance (e.g., deadlines such as June 16, 2026 at 8:00 PM to request by mail, and mandatory signing of the Mail-In Ballot Request Form for non-MD-license voters, plus details on returning ballots and the oath) which contradicts that claim."
bbb84b0a-a5e8-4afe-a3bd-ed5ecd63450c,mail_in,2,60,date/location error,Where can I find a sample ballot to help me prepare?,"You can find a sample ballot in the Montgomery County Voter Guide for the 2026 Gubernatorial Primary Election, which includes an official sample ballot on pages 13-14. Additionally, you can visit the Maryland State Board of Elections website, where they typically provide sample ballots for upcoming elections. If you need specific information for your precinct, contacting your local board of elections can also be helpful [MoCo Voter Guide for the 2026 Primary Election 02062026](local://2026-02/MoCo Voter Guide for the 2026 Primary Election 02062026.pdf).","The Montgomery County site confirms an Official Voter Guide & Sample Ballot and the State Board of Elections provides online Voter Lookup for sample ballots, but there is no verified evidence on these domains that a 2026 MoCo sample ballot exists with pages 13–14 for the gubernatorial primary; a 2024 document shows pages 13–14 and 2026 primary dates exist."
bbb84b0a-a5e8-4afe-a3bd-ed5ecd63450c,mail_in,3,60,other,Do I need to use a specific color pen when filling out my mail-in ballot?,"I don't have information on whether a specific color pen is required for filling out your mail-in ballot. Generally, it's best to use a blue or black ink pen to ensure that your ballot is clearly readable. For the most accurate guidance, I recommend checking the instructions included with your mail-in ballot or visiting the Maryland State Board of Elections website for any specific requirements.","Official Maryland election guidance requires using black ink to vote on mail-in ballots; the assistant claimed blue or black ink is acceptable, which is not supported by the cited MD and Montgomery County sources."
c448066b-4296-4d3f-9914-8dd1164f7e7a,procedural,0,60,date/location error,"Hey, I recently moved and I need to update my registration information. How do I go about that?","To update your voter registration information after moving, you can use Maryland's Online Voter Registration System (OLVR). Alternatively, you can notify your local board of elections directly. If you prefer, you can also submit a paper voter registration application or a signed written notice with your updated information.

If you moved within the same local board of elections (LBE), your address will be updated without further verification. If you moved to a different county, your information will be forwarded to the new LBE for processing. Make sure to do this as soon as possible to ensure you are voting in the correct location [Introduction](https://elections.maryland.gov/voter_registration/index.html)[Voter Registration List Maintenance](https://elections.maryland.gov/voter_registration/list_maintenance.html).","Correct about OLVR, online/in-person/paper update options, but incorrect on intra-county updates happening 'without further verification' and on moves to a different county being 'forwarded' to the new LBE; these specifics are not supported by Maryland or Montgomery County election pages."
c448066b-4296-4d3f-9914-8dd1164f7e7a,procedural,3,60,date/location error,What if I need to change my name or political party affiliation on my registration?,"If you need to change your name or political party affiliation on your voter registration in Maryland, you can do so by updating your registration information. This can be done online through the Maryland Online Voter Registration System (OLVR), or you can submit a paper voter registration application with the updated information.

Make sure to provide the necessary documentation if you're changing your name, such as a marriage certificate or court order, if applicable. You can also contact your local board of elections for assistance with the process [Voter Registration List Maintenance](https://elections.maryland.gov/voter_registration/list_maintenance.html).","The answer correctly states updating name/party online via OLVR or via a paper form and contacting the local board of elections, but it incorrectly implies that documentation like a marriage certificate or court order is required for a name change; MD sources do not mandate such documents for name changes."
c448066b-4296-4d3f-9914-8dd1164f7e7a,procedural,4,60,date/location error,"Can I make all these changes online, or do I need to go in person for any of them?","You can make many changes to your voter registration online through the Maryland Online Voter Registration System (OLVR), including updating your address, name, and political party affiliation. However, if you are changing your name and it requires documentation (like a marriage certificate or court order), you may need to submit that documentation in person or via mail.

For most updates, you can complete the process online, but if you prefer or if you encounter any issues, you can also visit your local board of elections in person for assistance [Voter Registration List Maintenance](https://elections.maryland.gov/voter_registration/list_maintenance.html).","Partially accurate—the OLVR online update and in-person Board of Elections options align with Maryland sources, but the claim that a name change requires documentation (e.g., marriage certificate) is not supported by Maryland guidance (name/address/party changes can be updated online with a signature), and citing the Voter Registration List Maintenance page as the in-person assistance source is not the correct basis for assistance."
cba1ebb1-9f5f-4fb3-ba37-727c7da24acd,mail_in,2,60,date/location error,Are there any specific instructions I should follow when filling out my mail-in ballot?,"Yes, when filling out your mail-in ballot in Maryland, you should follow these specific instructions:

1. **Complete the Ballot**: Fill out your ballot completely, making sure to mark your choices clearly.
2. **Sign the Envelope**: After filling out your ballot, place it in the provided envelope and sign the envelope where indicated. Your signature must match the one on file.
3. **Return the Ballot**: Follow the instructions for returning your ballot, whether by mail or in person. Make sure to send it back early enough to be counted by the election deadline.

It's important to read all instructions included with your mail-in ballot to ensure your vote is counted. If you have any more questions, feel free to ask!",The answer correctly describes completing and returning a mail-in ballot but wrongly instructs signing the return envelope; Maryland guidance requires signing the mail-in ballot request (not the ballot itself) and instructs not to sign the ballot.
cefaeb97-b159-4a69-b5dc-63ffd12f98ef,eligibility,3,60,date/location error,What if I haven't changed my address yet? Can I still vote in the primary election?,"If you haven't changed your address yet and you are still registered to vote at your previous address, you can still vote in the primary election. However, you will need to vote at your assigned polling place based on your old address. 

If you want to vote at your new address, you will need to update your voter registration before the 21-day deadline or take advantage of same-day registration during early voting or on election day. If you choose to vote at your old address, make sure to check your polling place information to ensure you go to the correct location.

If you have any more questions or need assistance, feel free to ask!","The response correctly notes the 21-day registration/address deadlines and the availability of same-day registration during early voting or election day, but it omits the key requirement that Maryland primaries are partisan and generally require party affiliation, so unaffiliated voters may not vote in a primary."
cefaeb97-b159-4a69-b5dc-63ffd12f98ef,eligibility,4,40,date/location error,"If I vote at my old address, will my vote still count, or do I need to make sure I update my registration to vote at my new address?","If you vote at your old address, your vote will still count as long as you are registered at that address. However, it's important to note that voting at your old address means you will be voting in the district and for the candidates associated with that location.

If you want to vote in your new district and for the candidates relevant to your new address, you should update your voter registration to reflect your new address. This can be done before the 21-day deadline or through same-day registration during early voting or on election day.

To ensure your vote counts for the correct candidates, it's best to update your registration if you have moved. If you have any more questions or need further assistance, feel free to ask!","MD law requires updating your address if you move (21-day advanced deadline; same-day registration during early voting or Election Day is available), and you should vote at the polling place for your current address or use a provisional ballot if your records are not updated; therefore the assistant's claim that voting at the old address counts simply because you are registered there is inaccurate."
d02f31ec-b2ec-4155-b376-0c641ccd7a45,procedural,4,60,date/location error,"Got it! So, if I don't have any of those documents on Election Day, will I still be able to vote?","If you don't have the required documents to prove your residency on Election Day, you won't be able to register to vote at that time. However, you can still cast a provisional ballot. A provisional ballot allows you to vote, but you'll need to provide the necessary identification or proof of residency to your local election office within a certain timeframe after Election Day for your vote to be counted. It's a good idea to check with your local election office for specific details on how to follow up with the required documentation.","Provisional voting details and the residency-proof deadline after Election Day are correctly described, but the blanket claim that you cannot register to vote at the polling place on Election Day is incomplete: Maryland/Montgomery County sources indicate same-day registration can occur during certain elections or voting periods (e.g., during early voting or specific election contexts), so the original answer is partially accurate but not fully reliable."
d0ba850f-6309-4a0d-8a86-2229ce0aafa0,results_integrity,3,60,nuance/specificity gap,Are there any penalties for attempting to commit voter fraud in Maryland?,"Yes, there are penalties for attempting to commit voter fraud in Maryland. Voter fraud is considered a serious offense, and individuals found guilty of such actions may face criminal charges. The specific penalties can include:

1. **Fines**: Individuals convicted of voter fraud may be subject to significant fines.

2. **Imprisonment**: Depending on the severity of the offense, individuals may also face imprisonment.

3. **Disqualification from Voting**: Those convicted of voter fraud may lose their right to vote.

4. **Referral for Prosecution**: Cases of suspected voter fraud are referred to the appropriate authorities for investigation and prosecution.

The Maryland State Board of Elections takes voter fraud seriously and actively works to prevent it, as indicated by their monitoring and reporting processes [02_Open Meeting Minutes 1.22.2026 rev_DRAFT](local://2026-02/02_Open Meeting Minutes 1.22.2026 rev_DRAFT.pdf). If you have more specific questions about the laws or penalties, you may want to consult legal resources or the Maryland State Board of Elections directly.","The response correctly notes penalties like fines and possible imprisonment and mentions voting-rights consequences, but Maryland generally allows felons to vote after completing their sentence (except for buying or selling votes, which is permanently disqualifying), so the broad claim of universal loss of voting rights is overly general."
d44526c8-ab65-4115-8cca-414477fde97e,eligibility,1,20,date/location error,Do I need to register now or can I wait until closer to the primary?,"In Maryland, you can register to vote up to and on the day of the primary election. However, it's a good idea to register early to ensure that you have enough time to resolve any issues that may arise with your registration. If you wait until closer to the primary, make sure to check the specific registration deadlines to ensure you don't miss out [Transcript: The Provisional Voting Process: An Overview](https://elections.maryland.gov/voting/provisional_voting_video_transcript.html).","The assistant claimed you can register to vote 'up to and on the day of the primary'; Maryland’s official sources show the 2026 primary had an advanced registration deadline of June 2, 2026, with registration possible during early voting (June 11–18) but not on primary day, making the claim inaccurate."
d44526c8-ab65-4115-8cca-414477fde97e,eligibility,3,60,date/location error,Is there a special process for younger voters like me when it comes to registration?,"In Maryland, there isn't a special registration process specifically for younger voters, but you do need to be at least 16 years old to pre-register. If you're 17 and will be 18 by the general election, you can register now or on primary election day. Just ensure that you provide the necessary identification and proof of residency when you register [Voter Registration List Maintenance](https://elections.maryland.gov/voter_registration/list_maintenance.html).","The answer correctly notes that Maryland allows registration at 16 (pre-registration) and that you must be 18 by the next general election, and that ID/residency proof may be required, but it incorrectly says there is no special process for younger voters and that a 17-year-old who will be 18 by the general election can register on primary day; Maryland does have 16-year-old pre-registration and does not typically offer same-day registration on primary day."
e025de4e-4cf3-4d1b-a198-72052f66c930,results_integrity,0,20,date/location error,"Hey, I’m a bit worried because I haven’t received my mail-in ballot yet. What should I do if it doesn’t show up?","If you haven't received your mail-in ballot, you can check the status of your ballot by texting ""CHECK"" to 77788. This will provide you with information about your voter registration and the status of your mail-in ballot. If you still have concerns, you might consider contacting your local election office for further assistance. They can help you determine if your application was processed and if a ballot was sent out.","The assistant's claim that you can check ballot status by texting 'CHECK' to 77788 is not supported by Maryland/Montgomery County election sources; official pages direct users to Track My Ballot or Track Your Ballot (via the website or contact), while 77788 is used for ballot requests or drop-box location lookups, not a status check."
e025de4e-4cf3-4d1b-a198-72052f66c930,results_integrity,3,60,other,What happens if I miss the deadline for requesting a replacement ballot?,I don't have that information about what happens if you miss the deadline for requesting a replacement ballot. I suggest checking the Maryland State Board of Elections website or contacting your local election office for guidance on your options if you miss the deadline. They can provide you with the best advice based on your situation.,Verified sources show you can obtain a replacement mail-in ballot by contacting your local board of elections and you can switch to in-person voting if you miss the replacement step; the assistant's reply did not include these specifics.
ebbc2626-8438-4700-8a1c-2e05ba956a6c,mail_in,2,60,date/location error,What if I miss the deadline to return my ballot in person? Is there any way to still have my vote counted?,"If you miss the deadline to return your mail-in ballot in person, unfortunately, your vote will not be counted. However, you may still have the option to vote in person on Election Day, provided you are registered to vote and eligible. If you encounter any issues, such as not finding your name on the voter list, you may be able to cast a provisional ballot, which will be counted once your eligibility is confirmed [Provisional Voting](https://elections.maryland.gov/voting/provisional_voting.html). It's always best to check with your local election office for specific guidance and options available to you.","The answer incorrectly states that missing the mail-in return deadline means your vote cannot be counted; Maryland allows in-person voting with a provisional ballot that can be counted if eligible, so the claim is inaccurate though other parts are correct."
fcff2813-17af-45bc-9470-3b8099617bbc,results_integrity,2,60,nuance/specificity gap,How is the validity of a provisional ballot determined once I've cast it?,"I don't have that information. To find out how the validity of a provisional ballot is determined in Maryland, I suggest checking the Maryland State Board of Elections website or reaching out to your local election office for specific details on the process.","The assistant's claim is only a generic suggestion to consult official sources and omits the key, verifiable criteria (provisional ballots are counted if the voter is registered and eligible; counting begins the 2nd Wednesday after election day; status can be checked via voter lookup) documented on elections.maryland.gov and MCBOE pages."
fcff2813-17af-45bc-9470-3b8099617bbc,results_integrity,4,40,date/location error,"That's helpful, thanks! Just to confirm, is there a specific deadline for checking the status of my provisional ballot after the election?",I don't have that information. I recommend checking the Maryland State Board of Elections website or contacting your local election office for details on any deadlines related to checking the status of your provisional ballot.,"The assistant claimed there is no information about provisional ballot status deadlines, but Maryland official sources state that you can check provisional ballot status via the voter lookup 10 days after the election (and that provisional ballots are counted starting the 2nd Wednesday after Election Day)."
ff506a80-6eb7-43b0-b27a-516ccd298245,eligibility,0,60,other,"Hey, I'm trying to figure out how to check if I'm registered to vote in Maryland. Any tips?","You can check your voter registration status in Maryland by texting ""CHECK"" to 77788. This will provide you with information about your voter registration. You can also visit the Maryland State Board of Elections website for more details on how to verify your registration online.","The texting claim to check voter registration (text 'CHECK' to 77788) is not supported by Maryland election sources; the correct method is to use the official Voter Lookup tool at voterservices.elections.maryland.gov (VoterSearch), while the suggestion to visit the state elections site for online verification is correct."
ff506a80-6eb7-43b0-b27a-516ccd298245,eligibility,1,40,other,"Can I also check my registration status in person, or is it only available online and via text?","Yes, you can check your voter registration status in person as well. You can visit your local Board of Elections office to inquire about your registration status. They will be able to assist you with any questions you have regarding your voter registration.","The assistant claimed you can check in person at your local Board of Elections, but the Maryland state and Montgomery County pages only confirm online Voter Lookup and SMS checks (CHECK to 77788); there is no documented in-person verification process."
ff506a80-6eb7-43b0-b27a-516ccd298245,eligibility,3,40,date/location error,What happens if I miss the same-day registration deadline? Is there still a way to vote?,"If you miss the same-day registration deadline, you will not be able to register to vote for that election. However, you can still participate in future elections by registering ahead of time. It's important to keep an eye on registration deadlines for upcoming elections to ensure you are registered in time. If you have further questions about your voting options, you might want to contact your local Board of Elections for assistance.","The assistant claimed you cannot register if you miss the same-day registration deadline, but Maryland and Montgomery County sources confirm same-day registration is available during Early Voting and on Election Day, so the claim is inaccurate."
